"","V1","V2"
"meantablerf",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
"",Inf,Inf
