number of triplets 680
current triplet: 0
current triplet: 100
current triplet: 200
current triplet: 300
current triplet: 400
current triplet: 500
current triplet: 600
Hesperorni	0.7666666666666667
Ichthyorni	0.8833333333333333
Tinamidae	0.8833333333333333
Apteryx	0.9833333333333333
Megalapter	0.9833333333333333
Dinornis	0.9833333333333333
Pachyornis	0.9833333333333333
Anomalopte	0.9833333333333333
Emeus	0.9833333333333333
Euryaptery	0.9833333333333333
Aepyornis	0.9833333333333333
Mullerorni	0.9833333333333333
Struthio	0.9833333333333333
Pterocnemi	0.9833333333333333
Rhea	0.9833333333333333
Casuarius	0.9833333333333333
Dromaius	0.9833333333333333
